ID,RATE,CREATED,REVIEW
blue****,4,2024-10-14,"요즘 많이들 먹기에 구입해보았어요.
너무 달지 않고 마시기 괜찮아요"
akdr***,5,2024-10-08,"좋아하는 영양제와 향이 같아요
레몬맛이 원하는 만큼강해서 만족합니다"
heys******,5,2024-10-09,"거의 1년째 카무트와 레몬즙 꾸준히 먹고있어요!!
요즘 시중에 레몬즙 많이 나오지만,
홀베리제품만 꾸준히 마시고있는데
확실히 몸이 가벼워졌습니다."
cjso***,5,2024-10-05,재구매유통기한 도 넉넉하고 먹기좋고 가격도 좋아서 항상 주문합니다. 3박스마다 택비가 부과되는게 아쉽네요ㅠ
de****,5,2024-10-11,저렴한 가격에 배송도 빨라요 제품은 먹던거라 좋습니다
simp******,5,2024-10-04,재구매맛도 상큼하고 먹기편하고 좋아요.^^  몸에 좋다하니 꾸준히 먹어보려 합니다.  또 구매하러 오겠습니다.^^
blue****,4,2024-10-08,선물로받아서 먹어봤는데  본격적으로 디톡스해볼려고 구매했어요. 효과있길~~
hns3****,5,2024-09-22,"재구매먹어보고 넘좋아서 재구매했어요
꾸준히먹으니까 좋은거같아요
신랑이랑 같이 먹는데 그리시지않고 맛도있어요"
hkh2***,5,2024-10-14,"한달사용기요즘 계속 레몬수 이야기가 많이 나오는데
몸에 좋은거같아서 계속 먹으려고 합니다"
sung******,4,2024-10-02,"낱개로 저렴한 가격으로 구매했어요.
꾸준히 먹고 있는 제품이라 주문했어요.
시원하게 물에 타서 먹으면 맛이 꽤 먹을만해요."
miki****,5,2024-10-13,"몸에 좋다는 레몬수 저도 시작해봅니다.
홈쇼핑보다 가격이 좋은것같아요"
jinh******,5,2024-10-04,한달사용기재구매너무맛있고편하고배송도빨라요.감사합니다
dlau********,5,2024-10-13,몸이 피곤해서 방송보고 주문해서 몇달째 이용하고있어요.
jyj-***,5,2024-10-07,엄마 좋다고추천해서 구매했어요  맛있어요 시큼하니
iamy****,5,2024-09-12,"재구매추석선물로 지인들한테 보내줬습니다
다들 너무 좋아하네요
매일 아침 레몬수 한잔 마십니다
400ml컵에 한포는 너무 많구요 반포정도 넣으면 알맞습니다 살짝 향만 나도 좋더라구요 너무 진하면 마시기 힘들어요 개인적인 취향.. 생각보다 한포가 큽니다
여기저기 가볍게 선물하기 좋아요더보기"
erro****,4,2024-10-05,홀베리 레몬즙 매일 마시는데 이거 안먹으면 피곤해요 정말 멀티 비타민 영양제 보다 훨씬 나아요
to****,4,2024-09-20,지인이 선물해 줘서 한박스 먹어보니 괜찮은거 같아서 주문했습니다. 왼쪽이 제가 새로 주문한 것이고 오른쪽이 지인이 선물해줘서 다 먹은 것인데 뭔가 좀 희한하군요. 같은 길이에 두께이고 너비만 넓어졌는데 용량은 20g으로 동일하다니...하하하. 뭘까요... 암튼 잘 먹겠습니다.
tell***,5,2024-10-12,디톡스 해보려고 구매했어요..효과있길 바라요.
crop****,4,2024-10-04,"한달사용기레몬즙이 유행이라 주문 해봤어요.
 한포씩 되있어서 편리하고 건강해지는 맛이라 자주 마시면 좋을 거 같아요."
yy****,5,2024-09-19,평소 즐겨먹는  홀베리 레몬수가 추석연휴 기간중 떨어져서 바로 주문했는데요.. 오늘 바로 도착했네요~^^ 빠른배송 감사합니다!!!담에 또 재구매할께요!!!
junw******,5,2024-10-12,"세척하고 슬리이스하는 작업 없이 좀 편하게
마셔볼까해서 주문했어요^^"
sula*******,5,2024-10-03,엄마가 드셔 보시고 좋다고 해서 구매했어요.' 디톡스 한번 해보려고요.' 요즘 피곤하고 그랬는데 좋을것 같아요!!
hsb1*****,5,2024-10-02,맛도 좋고 추천받아 구매했어요 좋은거 같아요
gomb****,5,2024-10-03,"잘받았음니다.
가격이 왜 더렴한가했더니 용량차이가 있네요.
재구매할께요 ~"
9412*****,5,2024-10-06,"하루에 한포씩 500리터 생수에 희석해서 마시고 있습니다
이제는 하루라도 안마시면 먹어야할 약을 안먹은 느낌이네요"
ktk0***,5,2024-10-15,한달사용기다이어트 혈압 쾌변에 도움이커요
fusi******,5,2024-10-13,한달사용기배송도 빠르고 제품도 좋아요 ㅎㅎ
prin***,5,2024-10-06,"하루를 처음같이 시작해요
피부에도 짱 몸에도 짱 주위에도 엄청 권하구 이쒀요"
sexy*******,5,2024-09-27,"친구 추천으로  믿고 구매합니다.
효과를 느껐으면 하네요."
rose********,5,2024-10-03,"재구매피부가 안 좋아서 구매했는데 아직까지는 잘 모르겠습니다 
목넘김도 좋고 첨엔 넘 시었는데 이제는 적응 한것같습니다"
ypki***,5,2024-09-30,휴대하기편하고 어디서나 먹기편한게 장점입니다..딸아이 직장에서 꾸준히 먹으라고 주문했어요.
blue******,5,2024-10-04,"맛보다 건강이라 생각하고 먹지요~^^
아이가 더 좋아하네요"
thez*****,4,2024-10-09,"이거저거 소량구매 해서 먹어보는중.
맛난거 안착하기위해"
mist****,5,2024-09-06,"요즘 홈쇼핑에서 많이해서 레몬증 좋다는건 알고 있었지만 양도 많고 해서  지인이 몇개줘서 먹어봤는데 너무 좋더라구요.
알레르기 넘 심해서 가렵고 해서 혹시나하고 1포씩 3일 먹었는데 
설마~할정도로 3일후 부터 잘때 안가렵고 붉게
올라온 부위가 사그러들었어요
그래서 일단 2박스 주문했구요
근데.개인적으로 레몬물 마시고나서부터 배탈이 ㅎ ㅎ더보기"
blue******,5,2024-10-04,"재구매딸이 운동후 먹는다해서 구매했어요
홍초보다 맛있다고 하네요"
enlo******,5,2024-09-28,"전에 홈쇼핑으로 사서 먹었는데 가격이 싼거 같아 주문했어요~
조금 더 저렴하게 샀는데 25년12월? 
하지만 금방 먹을 거니까~~"
loio****,4,2024-09-29,레몬디톡스 할려구 시켰어요~~ 맛이진해서 좋아요 ~아침마다 물500미리에 한포씩 넣어먹어요
17****,5,2024-10-08,아주만족합니다 강추해요
csol***,5,2024-09-27,"재구매계속 먹는 제품인데 좋은 가격에 구매할 수 있어 감사하네요~
매일매일 비타민 충전한다고 생각하며 먹고 있습니다"
love*****,5,2024-10-02,몸에 좋다고 해서 샀어요. 먹어보니 상콤하고 좋네요. 계속 꾸준히 먹어봐야겠어요.
veri*******,5,2024-10-13,한달사용기재구매상큼하고 맛있네요!
jsso***,5,2024-09-22,재구매저도 3박스.먹어보고..시어머니도 추석선물로 3박스 해드리니 좋아하시네용.
ppps*****,4,2024-10-05,한달사용기찬물에타서먹기가편해요 근데 잘안먹어지네요
11ka****,4,2024-10-06,신맛이 너무 강하지않아 먹기 좋아요~
wc****,5,2024-09-28,재구매재주문햇습니다 늘먹는거라 계속주문할것같습니다 우선은 속이편해졌어여 피부도맑아지구 변비도사라지구 살도빠졌어여 저는 하루2포먹습니다
da****,4,2024-09-30,"바로 짜는 것만큼 향이 나지는 않지만 신맛은 강하게 나고
색상도 야간 투명한 흰색으로
깨끗해요~~"
heee****,5,2024-10-02,1일1레몬하면서 건강한 생활을 위해 노력하고 있어요ㆍ목넘김도 좋고 건강한 음료 매일 마시니 안심이 되네요ㆍ
yh****,5,2024-10-07,배송 뺘르고 먹어보니 상큼한게 좋아요
cmj1*****,5,2024-10-10,재구매소주타먹는 용으로 좋아요 ㅎㅎ
shep********,4,2024-10-12,한달사용기계속 잘 이용하고 있습니다
cher*******,5,2024-09-24,"중학생 자녀가 마셔요
물을 잘마시는데 이거라도 마시니까 좋네용
홈쇼핑보다 싸요 👍 
리뉴얼전 상품이랑 같이 찍어봤어요"
cook******,5,2024-09-27,"맛은 시큼하지만 건강을 위해..!
빠른 배송, 꼼꼼한 포장 좋아요~"
choi******,5,2024-10-12,내가 레몬청을 만들어서 친구들과 같이 먹었는데 귀찮아서 레몬즙을 신청했어요 간편해서 좋아요 맛은 어떨지? 궁금합니다
ssun*****,5,2024-09-17,"엄마가 주문해 달라셔서 같이 주문했어요
홈쇼핑보다 싸긴한데 몇개마다 배송비가 부과되어서 비슷한거 같기도?홈쇼핑이 부담스러울땐 이렇게 주문하는것도 나쁘지 않은거같아용ㅋ"
byun****,5,2024-10-02,한달사용기쨈 만들때 추가해서 넣으니 상큼하고 맛이 좋아요.
best***,5,2024-10-06,한달사용기맛있어 자주구매합니다 ㅎㅎ 맛이잇어 ㅋㅋ
slya****,5,2024-09-24,레몬 짜는 불편함이 없어서 너무 좋아요. 오랜만에 디톡스 하려고 샀어요. 편해서 너무 좋아요.
subi*******,5,2024-09-26,시긴하지만 맛있게 먹고 있어요 몸에 좋으리라 생각하면서..효과는 아직..
miss********,5,2024-10-09,먹어보니 좋은거 같네요
love********,5,2024-09-26,"지인꺼 먹어보고 시켰어요
운동할때 먹음 왠지 독소가 더 잘빠질꺼 같아서요~
내몸을 위해 꾸준히 먹어볼께요"
kasp***,4,2024-10-06,비싼것같아요ㅠ 홈쇼핑도 그러쿠...
lj****,5,2024-10-14,한달사용기재구매재구매탬..쟁여탬이네요
ctal*****,4,2024-10-04,"재구매잘 먹을게요
감사합니다"
ctal*****,4,2024-10-04,"재구매잘 먹을게요
감사합니다"
ehdt******,5,2024-10-14,한달사용기맛있어요 ~ 그냥 물 마시는거보다 물을 자주 마시게 된 것 같아서 꾸준히 복용하고 있습니다
youn*******,5,2024-09-22,개별포장이라 깔끔하고 좋아요 레몬수가 노화방지에 도움이 된다니
to****,5,2024-09-30,"배송빠르고 상품좋아요
감사합니다
추천합니다"
lh****,5,2024-10-14,일단 물 2리터에 3개 넣어서 먹는데 레모네이드 보다는 약간 비릿한데 먹을만은 하고 익숙해지면 음료수 대용으로도 괜찮을거 같아요
coco****,4,2024-09-23,"전에꺼랑 달라서 좀 걱정이 됐었는데ㅠ
(와이드한 스틱과 길쭉한박스), 근데
맛은 똑같은듯요. 정품이라 생각할게요"
kitt******,5,2024-10-02,"아직 큰효과는 못받는데 꾸준히 먹는중이에요
다 먹어가서 재구매했어요!👍"
jiab******,5,2024-10-03,"배송은 연휴가 껴서 조금 걸렸어요
맛은 레몬맛이라 먹을만해요"
nurl****,5,2024-09-26,재구매비타민 먹는다 생각하고 꾸준히 먹고 있어요.여기가 젤 가격이 좋은듯해서 구매했어요
jihy********,4,2024-10-08,마시기 편하고 맛나요.
az****,4,2024-10-08,건강해지는 느낌 먹을만해요
ar****,5,2024-10-04,맛이 생각보다 강하지 않아서 좋아요
3305*****,4,2024-10-07,몸이 건강해지는게 느껴지네요
jing****,5,2024-10-14,"꾸준히 주문해서 먹고있어요~
다른제품에 비해 맛이 진하고 물에 타서 먹으면 건강해지는 느낌이에요"
ugzz*******,5,2024-10-11,"먹기 간편합니다.
맛은 레몬맛"
ksmi****,5,2024-10-06,한달사용기신맛이 있어  잘 적응하고 있어요
budd*****,5,2024-09-29,"한달사용기레몬수 중에는 홀베리가 최고에요 
여름이건 겨울이건 잘 마시고 있어요"
oyh2***,5,2024-10-06,레몬원액 2번째 구매해서 먹고 있어요
ctal*****,5,2024-10-04,"재구매잘 먹을게요
가격이 좀 비싸요
감사합니다"
boml****,4,2024-10-12,레몬수먹기 2주째인데 피부도좋아지고 피곤도덜하고 나쁘지않아서 더해볼생각입니다 맛도 시고 물에타면 적당히먹을만해요
inth******,5,2024-09-08,"매일 레몬수 타서 마시고 있어요. 맛있는 건 아니지만 많이 신 건 아니어서 먹을만 해요. 체중감량은 아니지만, 늘지 않은 것은 레몬수 덕인 것 같아요.(요즘 먹는 양이 적지 않거든요.)"
ke****,4,2024-10-05,빠른게 잘받았습니다
2690****,5,2024-09-25,"두루두루 섭취하려고 여러개주문했는데
넘 간편하게 레몬섭추가 가능해서 좋으네요"
ccar****,5,2024-10-06,매일 마시게 되네요 좋아요
baem*****,5,2024-10-03,레몬즙이 좋다길래 주문. 효과 좋길바랍니다
or****,5,2024-10-06,"먹기편하고
맹물보다낳아요"
lmj1******,5,2024-10-02,먹어보고 효과있으면 다시 올께요'
byun********,5,2024-09-11,"처음  주문했어요
먹어보고  다시  올릴께요
감사합니다"
hees****,5,2024-09-24,맛있어요 ㅎ 몸에 좋다하니 꾸준히 먹을생각입니다
jo****,5,2024-10-03,"가족들이 다같이 먹고있어요
소화가 잘되요"
gn****,5,2024-09-27,한달사용기평소에물을잘안마시는데레몬즙타서먹으닌까좋으네요
min1*******,5,2024-09-19,재구매계속 먹고있고 넘 좋아서 여동생들에게도 보내주었네요~생일선물로요 다들갱년기라  넘 좋아하네요^^
jain***,5,2024-09-13,"세상에나 임박한상품이라 알고 저렴히구입했는데
뜯기도아깝게 이쁘게 포장해서 보내주셨어요!
감사합니다 누구선물하고 재구입해야겠어요"
hkh2***,4,2024-09-14,"요즘 레몬수가 계속 이슈가 되어서 구입해봤는데 맛은 솔직히 별루네요
하지만 몸에 굉장히 좋다고 하니까 꾸준히 먹어 보려고 합니다"
wiwi***,5,2024-10-06,매번 시켜먹고있습니다
wc****,5,2024-09-16,재구매벌써 4번째재구매합니다  이번엔 5통주문!정말 이거먹구 피부도맑아진것같구 우선은숙취에 정말좋아여ㅋ정말 나한테 없음안돼는 생명수?
ppps*****,4,2024-09-11,파우치 뜯기힘들고 옆으로 찍 내용물이 셉니다 맛은그냥그래요 레몬수가 좋다니 비타민대신이걸루 할까해서 일단2박스먼저먹어보고 재구매할까합니딘
hell***,5,2024-09-25,"재구매하루 1포  꼭 생수에 타 먹어요
아들 보틀에도 냉수와 함께 ᆢ"
k810***,5,2024-10-04,항상 잘먹고있어요 ~
anja****,4,2024-10-11,건강과 다이어트에 도움이 된다고 해서 입맛에 맞을지 몰라 소량 구입해 봤습니다. 진하게 먹는 것도 괜찮은것 같아요.
hjym****,5,2024-10-06,한달사용기처음 먹어보는거라 2곽만 주문했는데 물에 타마시기도 괜찮네요^^ 다먹고 또 주문할라구요
ci****,5,2024-10-05,1일하나 건강식 괜찮습니다
damo*****,5,2024-10-04,가격도 상품도 좋아요
jull****,4,2024-10-11,"한포씩 냉수에 타먹기 좋아요.
외출시 레몬수로 만들어  갖고 다녀요."
ikmj****,5,2024-09-29,"비타민씨를
가볍게섭취하기좋아요"
ynwi***,5,2024-09-25,맛있어요. 체지방 빼고 싶어서 구매했어요.
fina********,5,2024-09-27,잘받앗어요 꾸준히 먹어볼예정
hmro****,5,2024-10-06,잘 받았습니다~~~
dpff*****,4,2024-09-27,한달사용기레몬수 꾸준히 먹어서 또 주문해서 먹어요
jyju****,5,2024-09-20,"꾸준히 먹어보려고요^^
빠른배송 감사합니다 👍"
dpdl***,5,2024-10-05,좋아요 추천합니다 (*^▽^)/★*☆♪
hosu*****,4,2024-09-27,레몬수가 피부 밝기와 피로회복에 좋다하여 구매했습니다. 산성이라 속쓰림있으신분들은 식후에 드시는 게 좋겠네요. 저는 괜찮았습니다. 그리고 빨대로 마시는게 치아건강에 좋다네요
bjs0*****,5,2024-09-23,잘받았습니다.  지금부터 먹어 볼께요
baby******,5,2024-09-27,재구매200밀리 1잔에는 좀 너무 진하고 한 500미리에 한 포 정도는 괜찮을 거 같아요
hanl****,5,2024-09-28,다이어트에 최고 상큼하고 좋아요
reco********,5,2024-10-08,한달사용기레몬즙 열풍의 주인공이죠. 다른 음료보다 훨씬 좋은 홀베리 레몬즙. 편하게 마실 수 있어서 좋습니다.
yoon******,5,2024-09-28,배송 빠르고 좋아요
juya****,5,2024-09-22,"잘 먹고있는제품입니다.
피부미용에 좋은거같아요"
qk****,5,2024-09-30,"재구매자연의 맛
탄산수에 꿀타서 먹어요"
qate***,4,2024-09-26,재구매잘받았습니다 감사합니다
vine*****,5,2024-09-28,홀레몬즙 바로 먹을수 있어서 너무 편합니다.
lawl****,5,2024-09-28,배송이 빨라서 더 좋습니다
xpfj***,5,2024-09-23,재구매입니다. 상큼하고 좋아요
ttin***,5,2024-10-12,"디톡스를 위해서 장만했어요
남편이랑 건강을 위해서 먹기로 했네요"
limg******,5,2024-09-25,양과 가격이 괜찮아요 ! 잘 챙겨먹을게요
ysmy***,5,2024-09-05,배송은 좀 늦었지만 급한거 아니니까 참을만 했어요. 다른곳과 가격 비교해서 가장 저렴한 곳에서 구입  운동할때 맹물 먹기가 좀 그래서 몸에 좋다는 레몬즙구입했어요. 효과 있었으면 좋겠습니다
pooq***,5,2024-09-19,"엄마
드시라고 사다드렸어요~! 맛이 너무 밍밍하지 않고 좋대요"
hyun****,4,2024-09-24,몸에좋다고해서 시켰어요.꾸준히먹어볼께요
jeon*****,5,2024-09-29,"재구매1일1레몬 알카리성식품이라
꼭챙겨먹어요"
jihy*******,5,2024-09-22,"매일 텀블러에 일일 일레몬즙 합니다
좀 달달한 탄산수랑 마시네요"
hach*****,5,2024-09-23,레몬을 막 갈아 물에 넣어 먹은 맛~ 향은 안나지만 맛은 좋네요
euna***,5,2024-10-08,"건강한 다이어트하기위해   구매했어요
마시기두 좋고  건강해지는 느낌이 들어요"
ef****,4,2024-09-25,몸에좋은 레몬 하루섭취 하니 좋으네요   마니 파세요
sypi****,3,2024-10-09,한달사용기ㅠㅠ방송보고 주문했는데 레몬즙 맛은  넘 안나요  그냥물이 나아요~~그대로 있네요 ㅠㅠ
kl02*****,5,2024-10-15,간편하게 레몬을 섭취할 수 있어서 좋아요!
mees*********,4,2024-09-22,"댓글보고 구매 했어요.
맹물먹기 힘들어서 구매했습니다."
sk****,5,2024-09-20,티비광고가많이나와서호기심으로사봄 맛은생각보다쓰네요
norw****,5,2024-09-14,타서 먹기 편해요~ 오래오래 마실듯.. 빈 속에 먹으면 속이 좀 쓰릴 수도 있으듯 싶어요.. 고기 먹은 뒤에 마실라구요
nj****,5,2024-09-22,한달사용기레몬즙 몸에 좋은데 편하게 먹을수 있어 만족합니다
siri***,5,2024-10-15,레몬즙 먹으면 뭔가 배변 활동도 잘되고 포만감도 있네요
pop9***,5,2024-10-13,빠른 배송 좋은  물건 감사합니다.
a2****,5,2024-09-24,꾸준히목으면 좋겠죠 맛은 조아요 조아요
jydi******,4,2024-09-13,"배송 빠릅니다.공간도 비는데, 택배 한상자에 4개 해줬으면  좋겠네요."
kang*******,5,2024-09-22,"좋아요 즐겨먹어요
간편하고 좋아요"
yyy3***,5,2024-09-27,한달사용기피곤할때 먹으려고 구매해서 가끔씩 먹고있습니다... 맹물보다는 좋은거같아요 위가 안좋은 분들은 많이 드시면 안 좋아요...
habi******,5,2024-09-13,"상큼할줄알았는데...
뭔가 모르게... 밍밍한 느낌이네요...
몸에 좋다하니.. 함먹어보겠습니다.."
hc****,5,2024-10-14,한달사용기유기농 레몬즙이라 믿고 먹을수 있어서 좋습니다
dlal*******,4,2024-09-25,빠른 배송과 저렴한 가격에 만족~^^
sesi*****,3,2024-10-14,다른거보다 더 신맛이 강한거같아요
kmin****,5,2024-10-09,맛이. 새콤하고. 진짜 생레몬 맛 그대로네요
gmlt****,3,2024-09-30,한달사용기재구매잘 마시고 있어요.
gmlt****,4,2024-09-30,한달사용기잘 마시고 있어요.
miff*****,5,2024-09-25,재구매빠른배송 감사합니다~~^^
sh31***,5,2024-09-24,한달사용기맛있게 잘 먹고있어요~~
dudg*******,5,2024-10-11,잘먹고있습니다 또이용할게요
lite*****,5,2024-10-06,"한달사용기재구매비타민 알약 먹는게 싫어서 레몬즙 먹고있는데
피부가 건조하지 않고 변비 해소되어 요즘 
레몬즙 광고하고 다녀요"
khan****,5,2024-09-24,재구매배송빠루고 마음애들어요 좋아요
tkrk******,5,2024-10-14,재구매아침에 타먹기 너무 좋습니다
l973****,5,2024-10-14,빠른배송과 제품 만족합니다
pink****,5,2024-09-23,한달사용기제품이 좋습니다. 추천할 만 합니다.
oe****,4,2024-09-11,늘 고민하던 제품인데 청량감 있고 일하며 자주 마시고 있습니다. 물을 자주 안 마셨는데 이 제품 덕에 물도 많이 마셔요~^^
goba*****,5,2024-09-03,여기가 가장 싼거 같아서 홈쇼핑에서 대량 구매후 다묵고 추가로 사네요! 스틱포장이 좀 와이드해졋네요 샴실에서 물대용으로 희석해서 잘먹고 잇어요
miya****,4,2024-10-11,한달사용기직접 짜는 번거로움 없이 간편해서 조아요
rud0***,5,2024-10-06,한달사용기몸에 좋다고해서 주문해 봤어요.단맛은 없네요
rani***,3,2024-09-03,"지인이 먹을만하고 효과있다해서 주문했는데 우선 생수에 탔을때는 맛이 없어요...
탄산수에 타먹어봐야겠어요.
처믐 먹은거라 효과가 있는진 모르겠어요..
효과가 있길 바래요"
kand******,5,2024-09-12,재구매피로회복도 되고 운동하면서 먹으면 좋은것 같아요. 잘 먹고 있습니다~^^
insu***,5,2024-09-27,"한달사용기재구매늘 먹는 제품입니다. 
근데 홈쇼핑에 판매하면서 제품 가격이 많이 올랐어요. ㅜㅜ
여기에서는 저렴하게 판매해주셔서 3번째 이용하고 있습니다.  
앞으로도 계속 저렴하게 판매해주세요 ~~~"
bros*****,5,2024-09-25,재구매피부미백에 효과가 있는 듯 해요~~
song*****,5,2024-09-21,잘 마실수있겠네요~~효과있음좋겠네요
jso6***,5,2024-10-09,레몬즙 먹으니 몸이 가벼워지는 느낌이라 좋네요.
simp******,5,2024-09-13,한달사용기레몬수가 건강에 좋다해서 주문했습니다..  먹기편하고 꾸준히 마셔보려합니다~^^
ddog***,5,2024-10-12,레몬즙 처음 먹는데 유기농이라 선택했어요
mihy******,4,2024-09-22,몸도 가벼워진거 같고 꾸준히 먹어 볼게요
kjuk***,5,2024-10-15,한달사용기재구매품질이 정말 좋아요
sygk***,5,2024-09-24,재구매배송빠르고 좋습니다.
jbwe***,5,2024-10-05,조아요~~~~~~.~
7617***,5,2024-09-20,재구매요즘 건강에 꽤 관심이 많아요. 나이가 들어가니 더 그런거 같아요. 아침에 출근하면 항상 아메리카노 한잔을 했었는데 이거 마시고 나서는 미지근한 물에 레몬즙부터 타서 마시네요. 기분 탓인지는 몰라도 덜 피곤한것 같아요.
youn******,5,2024-09-20,한달사용기스틱이라 가지고 다니기도 편하고 먹기도  좋아요
nick****,5,2024-08-31,한달사용기레몬수가 인기라서 한번 먹어보려고 1통만 시켜봐써요 500ml생수에 한포 넣어서 시원하게 먹으니 좋네요 재구매하려구요^^
audd******,5,2024-09-19,엄마가 주문해달라고 하셔서 일단 위에 부담있을것같아 2박스만 보내드렸는데 괜찮으신가봐요. 식사하시고 드셔서 속쓰림은 없다고 하시는데 더 먹어봐야 알것같네요. 배송 빠르게 잘 받았습니다.
life****,5,2024-09-12,홈쇼핑보다가 일단 조금만 사서 먹어봐야지 하고 구매해서 물에 따서 마셔보니 괜찮네요
all0*****,5,2024-10-13,주기적으로 먹고있어요 좋아요
kyk0***,4,2024-09-28,재구매싸게 잘구입했어요~^^
toto******,5,2024-09-05,레몬수가 몸에 좋다고 해서 구입했는데 스틱형이라 가지고 다니기도 좋고 그냥 물 먹는 것보다 더 맛있게 먹을 수 있어서 좋아요.
heed****,4,2024-09-10,잘먹고 다이어트에 도움됩니다...꾸준히 먹을 생각이에요
chan*******,5,2024-09-07,"배송 빠르고 가격도 좋아요
매일 물처럼 마시니 건강해지는 기분이에요"
piao*****,4,2024-09-23,한달사용기개별포장이라 휴대하기 편해요
pink*******,5,2024-10-09,"재구매레몬이 알카리성이라
몸에 좋다하여 꾸준히
복용중입니다"
tbrt****,4,2024-09-05,"간단해서 좋긴하네요
그런데 이것도첨가물이  있긴하겠죠
제일좋은것은 레몬을직접짜서 먹는거겠죠ㅠ"
mijo***,5,2024-10-12,두번재 구매입니다 아침마다 먹어요
73cc*****,5,2024-09-06,"빠른배송 감사해요
레몬세척 귀찮아서데일리가 안되었는데 가격은 있으나 편하니 매일 마시게 되네요"
kida****,5,2024-10-09,맛있어요 레몬향도 진해요~~
blue*******,5,2024-09-19,빠른 배송 감사합니다
macr******,5,2024-09-22,"직접 레몬수를 만들어먹다 너무 귀찮아 구매했는데 편리하고 맛도 좋네요~
효과는 이틀밖에 안되어 화장실이 편해진것 말곤 아직 모르겠어요"
anju***,5,2024-10-11,재구매매일 먹어서 또 구매했어요
lily******,5,2024-10-12,공복시간 시킬때  먹기 좋아요~~!
jb_y****,5,2024-10-07,앞서구매서 잘 먹고 재주문해서 계속 먹게되네요
pbw2***,5,2024-09-12,"매번 시켜먹네요.
제입엔 맛있고 건강해지는 느낌이
드네요."
feel*****,3,2024-08-24,"엄마 드시는거 몇 포 얻어와서 먹어봤는데 저는 속이 쓰려서 못먹겠어요. 엄마는 잘 드시는것 같아요.
물 한컵에 타서 넉었는데도 먹고 난 후 하루 내내 속이 불편하더라구요. 저와는 안맞나봐요.
맛은 씁스름한 레몬맛?
엄마가 추가구매 원하시면 다시 구매히러 올게요."
rhdt****,5,2024-09-13,대만족입니다 번창하세요 최고예요
